Rate_Ratio
" Pennsylvania Resident Deaths: Crude/Age-Specific Rates per 100,000"

CauseofDeaths,CountyState,Year,Sex,RaceEthnicity,Age,Obs_Count,Exp_Count,Population,TRateRatio,RateRatio,LowerBound,UpperBound,Significance,FIPSCode
Heart disease,Indiana,2014,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,063
Heart disease,Indiana,2014,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,063
Heart disease,Indiana,2014,Female,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,063
Heart disease,Indiana,2014,Female,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,063
Heart disease,Indiana,2014,Female,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,063
Heart disease,Indiana,2014,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,063
Heart disease,Indiana,2014,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,063
Heart disease,Indiana,2014,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,063
Heart disease,Indiana,2014,Female,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,063
Heart disease,Indiana,2014,Female,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,063
Heart disease,Indiana,2014,Female,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,063
Heart disease,Indiana,2014,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,063
Heart disease,Indiana,2014,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,063
Heart disease,Indiana,2014,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,063
Heart disease,Indiana,2014,Female,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,063
Heart disease,Indiana,2014,Female,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,063
Heart disease,Indiana,2014,Female,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,063
Heart disease,Jefferson,2014,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,White,50 to 54,3,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,White,55 to 59,6,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,White,60 to 64,6,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Male,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,White,50 to 54,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,White,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,White,60 to 64,3,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Jefferson,2014,Female,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,065
Heart disease,Juniata,2014,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,White,50 to 54,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,White,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,White,60 to 64,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Hispanic,35 to 39,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Male,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,White,50 to 54,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,White,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,White,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Juniata,2014,Female,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,067
Heart disease,Lackawanna,2014,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,White,40 to 44,4,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,White,45 to 49,3,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,White,50 to 54,11,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,White,55 to 59,13,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,White,60 to 64,28,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Black,50 to 54,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Black,55 to 59,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Asian/Pacific Islander,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Male,Hispanic,60 to 64,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,White,35 to 39,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,White,45 to 49,3,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,White,50 to 54,4,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,White,55 to 59,11,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,White,60 to 64,6,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Black,35 to 39,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lackawanna,2014,Female,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,069
Heart disease,Lancaster,2014,Male,White,35 to 39,4,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,White,40 to 44,4,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,White,45 to 49,5,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,White,50 to 54,14,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,White,55 to 59,26,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,White,60 to 64,32,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,Black,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,Black,50 to 54,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,Black,55 to 59,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,Asian/Pacific Islander,60 to 64,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
Heart disease,Lancaster,2014,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,071
