Rate_Ratio
" Pennsylvania Resident Deaths: Crude/Age-Specific Rates per 100,000"

CauseofDeaths,CountyState,Year,Sex,RaceEthnicity,Age,Obs_Count,Exp_Count,Population,TRateRatio,RateRatio,LowerBound,UpperBound,Significance,FIPSCode
Coronary heart disease,Lawrence,2014,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Female,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Female,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lawrence,2014,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,073
Coronary heart disease,Lebanon,2014,Male,White,35 to 39,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Male,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Male,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Female,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lebanon,2014,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,075
Coronary heart disease,Lehigh,2014,Male,White,35 to 39,0,1,"8,873",Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Male,White,40 to 44,1,3,"9,444",Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Male,White,45 to 49,6,5,"10,194",Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Male,Black,35 to 39,0,0,"1,093",Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Male,Black,40 to 44,0,0,"1,036",Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Male,Black,45 to 49,0,1,950,Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Male,Hispanic,35 to 39,0,0,"2,709",Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Male,Hispanic,40 to 44,0,1,"2,424",Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Male,Hispanic,45 to 49,2,1,"2,118",Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Female,White,35 to 39,0,0,"8,865",Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Female,White,40 to 44,1,1,"9,506",Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Female,White,45 to 49,0,2,"10,719",Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Female,Black,35 to 39,0,0,"1,013",Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Female,Black,40 to 44,0,0,"1,043",Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Female,Black,45 to 49,0,0,910,Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Female,Hispanic,35 to 39,0,0,"2,774",Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Female,Hispanic,40 to 44,0,0,"2,496",Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Lehigh,2014,Female,Hispanic,45 to 49,1,1,"2,309",Crude/Age-Specific Rate,ND,ND,ND,,077
Coronary heart disease,Luzerne,2014,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Male,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Male,White,45 to 49,4,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Male,Hispanic,35 to 39,0,0,948,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Male,Hispanic,40 to 44,0,0,788,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Male,Hispanic,45 to 49,0,1,888,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Female,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Female,Hispanic,35 to 39,0,0,951,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Female,Hispanic,40 to 44,0,0,963,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2014,Female,Hispanic,45 to 49,0,0,825,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Lycoming,2014,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Male,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Male,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2014,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,McKean,2014,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Male,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Male,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2014,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,Mercer,2014,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Male,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Male,White,45 to 49,3,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Male,Black,35 to 39,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2014,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mifflin,2014,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2014,Male,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2014,Male,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
