Rate_Ratio
" Pennsylvania Resident Deaths: Crude/Age-Specific Rates per 100,000"

CauseofDeaths,CountyState,Year,Sex,RaceEthnicity,Age,Obs_Count,Exp_Count,Population,TRateRatio,RateRatio,LowerBound,UpperBound,Significance,FIPSCode
Suicide (intentional self-harm),Snyder,2022,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,White,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,White,55 to 59,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,White,60 to 64,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Black,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Black,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Asian/Pacific Islander,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Asian/Pacific Islander,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Multi-Race,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Multi-Race,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Hispanic,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Hispanic,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Male,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,White,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,White,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,White,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,White,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,White,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Black,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Black,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Asian/Pacific Islander,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Asian/Pacific Islander,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Multi-Race,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Multi-Race,30 to 34,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Hispanic,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Hispanic,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Snyder,2022,Female,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,109
Suicide (intentional self-harm),Somerset,2022,Male,White,25 to 29,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,White,30 to 34,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,White,40 to 44,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,White,45 to 49,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,White,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,White,55 to 59,3,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,White,60 to 64,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Black,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Black,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Asian/Pacific Islander,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Asian/Pacific Islander,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Multi-Race,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Multi-Race,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Hispanic,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Hispanic,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Male,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,White,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,White,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,White,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,White,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,White,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Black,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Black,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Asian/Pacific Islander,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Asian/Pacific Islander,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Multi-Race,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Multi-Race,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Hispanic,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Hispanic,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Somerset,2022,Female,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,111
Suicide (intentional self-harm),Sullivan,2022,Male,White,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,White,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,White,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,White,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,White,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Black,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Black,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Asian/Pacific Islander,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Asian/Pacific Islander,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Multi-Race,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Multi-Race,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Hispanic,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Hispanic,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
Suicide (intentional self-harm),Sullivan,2022,Male,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,113
